dataset,paper_code,cohort,child_id,age,instrument,input_rate,log_input,units
fmw_2013,FMW2013,elena,6927,18,LENA,1946.654144,7.57386735425676,adult words / hour
fmw_2013,FMW2013,elena,6927,24,LENA,1774.938084,7.481520819047595,adult words / hour
fmw_2013,FMW2013,elena,6953,18,LENA,639.1883323,6.460199140687218,adult words / hour
fmw_2013,FMW2013,elena,6953,24,LENA,997.0384615,6.904789346449451,adult words / hour
seedlings,SEEDLingS,seedlings,01,6,LENA,881.0625,6.781128565531144,adult words / hour
seedlings,SEEDLingS,seedlings,01,7,LENA,874.3125,6.77343786323665,adult words / hour
seedlings,SEEDLingS,seedlings,01,8,LENA,889.1875,6.790308124411386,adult words / hour
seedlings,SEEDLingS,seedlings,01,9,LENA,886.125,6.7868580241751815,adult words / hour
seedlings,SEEDLingS,seedlings,01,10,LENA,1585.5625,7.368694512942871,adult words / hour
seedlings,SEEDLingS,seedlings,01,11,LENA,1348.5625,7.206794489299604,adult words / hour
seedlings,SEEDLingS,seedlings,01,12,LENA,1931,7.565793282428515,adult words / hour
seedlings,SEEDLingS,seedlings,01,13,LENA,1108.25,7.010537473625163,adult words / hour
seedlings,SEEDLingS,seedlings,01,14,LENA,947.1875,6.853497067252122,adult words / hour
seedlings,SEEDLingS,seedlings,01,15,LENA,1564.875,7.355561227579827,adult words / hour
seedlings,SEEDLingS,seedlings,01,16,LENA,896.5625,6.798568006175684,adult words / hour
seedlings,SEEDLingS,seedlings,01,17,LENA,773.3125,6.650683235974195,adult words / hour
seedlings,SEEDLingS,seedlings,01,54,LENA,722.6982504684463,6.58299177745917,adult words / hour
seedlings,SEEDLingS,seedlings,02,6,LENA,1320.8125,7.186002356522371,adult words / hour
seedlings,SEEDLingS,seedlings,02,7,LENA,1334.4375,7.196265133727599,adult words / hour
seedlings,SEEDLingS,seedlings,02,8,LENA,1257.1875,7.136632362144107,adult words / hour
seedlings,SEEDLingS,seedlings,02,9,LENA,1652.875,7.410271474876987,adult words / hour
seedlings,SEEDLingS,seedlings,02,10,LENA,987.5,6.895176496775277,adult words / hour
seedlings,SEEDLingS,seedlings,02,11,LENA,1391.4375,7.238092664398462,adult words / hour
seedlings,SEEDLingS,seedlings,02,12,LENA,870.625,6.76921134453407,adult words / hour
seedlings,SEEDLingS,seedlings,02,13,LENA,969.625,6.876909398811035,adult words / hour
seedlings,SEEDLingS,seedlings,02,14,LENA,838.3125,6.731390942662309,adult words / hour
seedlings,SEEDLingS,seedlings,02,15,LENA,1186.625,7.078868422201962,adult words / hour
seedlings,SEEDLingS,seedlings,02,16,LENA,1170.75,7.0653998480636515,adult words / hour
seedlings,SEEDLingS,seedlings,02,17,LENA,632.6875,6.449976619358971,adult words / hour
seedlings,SEEDLingS,seedlings,02,54,LENA,2229.1935120127628,7.709395145235719,adult words / hour
seedlings,SEEDLingS,seedlings,03,6,LENA,1211.9375,7.099975597642837,adult words / hour
seedlings,SEEDLingS,seedlings,03,7,LENA,842.3125,6.736151085529378,adult words / hour
seedlings,SEEDLingS,seedlings,03,8,LENA,690.125,6.536872740604209,adult words / hour
seedlings,SEEDLingS,seedlings,03,9,LENA,911.3125,6.814885868076504,adult words / hour
seedlings,SEEDLingS,seedlings,03,10,LENA,957.875,6.864717289290568,adult words / hour
seedlings,SEEDLingS,seedlings,03,11,LENA,1449.875,7.279232624802041,adult words / hour
seedlings,SEEDLingS,seedlings,03,12,LENA,920.25,6.8246453722591305,adult words / hour
seedlings,SEEDLingS,seedlings,03,13,LENA,670.5,6.508023702721733,adult words / hour
seedlings,SEEDLingS,seedlings,03,14,LENA,863.375,6.760849127409137,adult words / hour
seedlings,SEEDLingS,seedlings,03,15,LENA,577.4375,6.358600211430964,adult words / hour
seedlings,SEEDLingS,seedlings,03,16,LENA,746.9375,6.6159815136271,adult words / hour
seedlings,SEEDLingS,seedlings,03,17,LENA,1241.75,7.12427695398746,adult words / hour
seedlings,SEEDLingS,seedlings,03,54,LENA,1704.9952960061278,7.441317630773124,adult words / hour
seedlings,SEEDLingS,seedlings,04,6,LENA,1730.0508303857955,7.455906068786083,adult words / hour
seedlings,SEEDLingS,seedlings,04,7,LENA,1779.99776411403,7.484367387169629,adult words / hour
seedlings,SEEDLingS,seedlings,04,8,LENA,1758.3516803057366,7.472132103918822,adult words / hour
seedlings,SEEDLingS,seedlings,04,9,LENA,2147.677946324387,7.672142512509071,adult words / hour
seedlings,SEEDLingS,seedlings,04,10,LENA,1662.7378310241547,7.41622081855357,adult words / hour
seedlings,SEEDLingS,seedlings,04,11,LENA,1971.5329500722155,7.586566666377214,adult words / hour
seedlings,SEEDLingS,seedlings,04,12,LENA,1892.0054916041825,7.54539265214682,adult words / hour
seedlings,SEEDLingS,seedlings,04,13,LENA,1548.4084747464606,7.34498289191666,adult words / hour
seedlings,SEEDLingS,seedlings,04,14,LENA,1360.3468979319546,7.215495018213554,adult words / hour
seedlings,SEEDLingS,seedlings,04,15,LENA,1240.5331480918685,7.123296524332172,adult words / hour
seedlings,SEEDLingS,seedlings,04,16,LENA,1579.9200672046434,7.365129534364468,adult words / hour
seedlings,SEEDLingS,seedlings,04,17,LENA,2010.4510792914684,7.606114393433213,adult words / hour
seedlings,SEEDLingS,seedlings,06,6,LENA,2783.314587510392,7.931397794127904,adult words / hour
seedlings,SEEDLingS,seedlings,06,7,LENA,531.0625,6.27487971676376,adult words / hour
seedlings,SEEDLingS,seedlings,06,8,LENA,772.6321918881996,6.649803116317541,adult words / hour
seedlings,SEEDLingS,seedlings,06,9,LENA,854.0135569033179,6.749947068256619,adult words / hour
seedlings,SEEDLingS,seedlings,06,10,LENA,440.0625,6.086916762279352,adult words / hour
seedlings,SEEDLingS,seedlings,06,11,LENA,1272.4375,7.1486896313048955,adult words / hour
seedlings,SEEDLingS,seedlings,06,12,LENA,548.6875,6.307529062686427,adult words / hour
seedlings,SEEDLingS,seedlings,06,13,LENA,1145.25,7.043378232766852,adult words / hour
seedlings,SEEDLingS,seedlings,06,14,LENA,517.3214812757166,6.248664501907432,adult words / hour
seedlings,SEEDLingS,seedlings,06,15,LENA,679.875,6.521908957743125,adult words / hour
seedlings,SEEDLingS,seedlings,06,16,LENA,1052.375,6.958804793657828,adult words / hour
seedlings,SEEDLingS,seedlings,06,17,LENA,523.8982566447556,6.261297498759765,adult words / hour
seedlings,SEEDLingS,seedlings,06,54,LENA,1219.9727118008182,7.10658377010077,adult words / hour
seedlings,SEEDLingS,seedlings,07,6,LENA,973.625,6.881026219240113,adult words / hour
seedlings,SEEDLingS,seedlings,07,7,LENA,1949.875,7.575520546939033,adult words / hour
seedlings,SEEDLingS,seedlings,07,8,LENA,3082.2026889269296,8.033399779105974,adult words / hour
seedlings,SEEDLingS,seedlings,07,9,LENA,1875.0625,7.5363972711823015,adult words / hour
seedlings,SEEDLingS,seedlings,07,10,LENA,1411.896850283147,7.252689363177342,adult words / hour
seedlings,SEEDLingS,seedlings,07,11,LENA,1203.8125,7.093248882844441,adult words / hour
seedlings,SEEDLingS,seedlings,07,12,LENA,1768.4274561492448,7.4778459878150745,adult words / hour
seedlings,SEEDLingS,seedlings,07,13,LENA,1687.5,7.431003422746685,adult words / hour
seedlings,SEEDLingS,seedlings,07,14,LENA,2606.0067902846695,7.865574363316342,adult words / hour
seedlings,SEEDLingS,seedlings,07,15,LENA,3263.417252396166,8.090530162275394,adult words / hour
seedlings,SEEDLingS,seedlings,07,16,LENA,2055.0707775838664,7.628065567983885,adult words / hour
seedlings,SEEDLingS,seedlings,07,17,LENA,1959.1989152904043,7.580290951988562,adult words / hour
seedlings,SEEDLingS,seedlings,07,54,LENA,1297.4433502505815,7.1681509533936945,adult words / hour
seedlings,SEEDLingS,seedlings,08,6,LENA,1731,7.456454555176209,adult words / hour
seedlings,SEEDLingS,seedlings,08,7,LENA,1427.4375,7.263636157734541,adult words / hour
seedlings,SEEDLingS,seedlings,08,8,LENA,2218.375,7.704530224854729,adult words / hour
seedlings,SEEDLingS,seedlings,08,9,LENA,1990,7.595889917718538,adult words / hour
seedlings,SEEDLingS,seedlings,08,10,LENA,2270.3125,7.727672766198703,adult words / hour
seedlings,SEEDLingS,seedlings,08,11,LENA,2413.125,7.7886778670185,adult words / hour
seedlings,SEEDLingS,seedlings,08,12,LENA,1968.375,7.584963608240574,adult words / hour
seedlings,SEEDLingS,seedlings,08,13,LENA,1766.375,7.476684702902911,adult words / hour
seedlings,SEEDLingS,seedlings,08,14,LENA,1254.8125,7.134741438013797,adult words / hour
seedlings,SEEDLingS,seedlings,08,15,LENA,2191.75,7.692455590468695,adult words / hour
seedlings,SEEDLingS,seedlings,08,16,LENA,2213.75,7.7024431890970435,adult words / hour
seedlings,SEEDLingS,seedlings,08,17,LENA,1339.375,7.1999583662278415,adult words / hour
seedlings,SEEDLingS,seedlings,08,54,LENA,2571.0561870412216,7.852072061185481,adult words / hour
seedlings,SEEDLingS,seedlings,09,6,LENA,979.6875,6.88723364326134,adult words / hour
seedlings,SEEDLingS,seedlings,09,7,LENA,721.125,6.580812492577054,adult words / hour
seedlings,SEEDLingS,seedlings,09,8,LENA,722.3728813559321,6.582541461746889,adult words / hour
seedlings,SEEDLingS,seedlings,09,9,LENA,934.2813022776992,6.839777573052043,adult words / hour
seedlings,SEEDLingS,seedlings,09,10,LENA,990,6.897704943128636,adult words / hour
seedlings,SEEDLingS,seedlings,09,11,LENA,710.9375,6.56658452157937,adult words / hour
seedlings,SEEDLingS,seedlings,09,12,LENA,349.375,5.856145843909363,adult words / hour
seedlings,SEEDLingS,seedlings,09,13,LENA,794.5,6.677712985976771,adult words / hour
seedlings,SEEDLingS,seedlings,09,14,LENA,534.25,6.280863894199257,adult words / hour
seedlings,SEEDLingS,seedlings,09,15,LENA,1375.428846862684,7.226520850100931,adult words / hour
seedlings,SEEDLingS,seedlings,09,16,LENA,822.6352288488212,6.71251288109961,adult words / hour
seedlings,SEEDLingS,seedlings,09,17,LENA,596.0766629086809,6.390369287834755,adult words / hour
seedlings,SEEDLingS,seedlings,09,54,LENA,1167.2133276412028,7.062374415615972,adult words / hour
seedlings,SEEDLingS,seedlings,10,6,LENA,1522.3548499246726,7.328013658372342,adult words / hour
seedlings,SEEDLingS,seedlings,10,7,LENA,1684.1061885881743,7.428990250170639,adult words / hour
seedlings,SEEDLingS,seedlings,10,8,LENA,1596.6875,7.375686449668428,adult words / hour
seedlings,SEEDLingS,seedlings,10,9,LENA,1276.8125,7.152122016747872,adult words / hour
seedlings,SEEDLingS,seedlings,10,10,LENA,1207.1875,7.0960485528606005,adult words / hour
seedlings,SEEDLingS,seedlings,10,11,LENA,1270.447689151683,7.147124628478239,adult words / hour
seedlings,SEEDLingS,seedlings,10,12,LENA,1246,7.1276936993473985,adult words / hour
seedlings,SEEDLingS,seedlings,10,13,LENA,1181.625,7.074645888745549,adult words / hour
seedlings,SEEDLingS,seedlings,10,14,LENA,1333.125,7.195281089225615,adult words / hour
seedlings,SEEDLingS,seedlings,10,15,LENA,881.1875,6.78127042962558,adult words / hour
seedlings,SEEDLingS,seedlings,10,16,LENA,1204.875,7.0941311061041326,adult words / hour
seedlings,SEEDLingS,seedlings,10,17,LENA,1164.875,7.06036906410582,adult words / hour
seedlings,SEEDLingS,seedlings,10,54,LENA,1206.212709411929,7.095240737698176,adult words / hour
seedlings,SEEDLingS,seedlings,11,6,LENA,2479.823812306171,7.815942793210393,adult words / hour
seedlings,SEEDLingS,seedlings,11,7,LENA,2067.1981472409034,7.633949417322838,adult words / hour
seedlings,SEEDLingS,seedlings,11,8,LENA,3285.553026854802,8.09729026586825,adult words / hour
seedlings,SEEDLingS,seedlings,11,9,LENA,2335.824316889785,7.756120134309064,adult words / hour
seedlings,SEEDLingS,seedlings,11,10,LENA,2628.515213266812,7.874174408055883,adult words / hour
seedlings,SEEDLingS,seedlings,11,11,LENA,1907.3981860216968,7.553495386122916,adult words / hour
seedlings,SEEDLingS,seedlings,11,12,LENA,1158.1123632747765,7.0545466856145485,adult words / hour
seedlings,SEEDLingS,seedlings,11,13,LENA,1350.8059913004113,7.208456723873512,adult words / hour
seedlings,SEEDLingS,seedlings,11,14,LENA,1935.285584768812,7.568010183601503,adult words / hour
seedlings,SEEDLingS,seedlings,11,15,LENA,1554.1539984444605,7.348686624115809,adult words / hour
seedlings,SEEDLingS,seedlings,11,16,LENA,1209.2524304391552,7.097757621574263,adult words / hour
seedlings,SEEDLingS,seedlings,11,17,LENA,1695.4365792310457,7.435695555517258,adult words / hour
seedlings,SEEDLingS,seedlings,11,54,LENA,3142.3967955549992,8.052741098415163,adult words / hour
seedlings,SEEDLingS,seedlings,12,6,LENA,1503.3125,7.315426285639464,adult words / hour
seedlings,SEEDLingS,seedlings,12,7,LENA,2788.75,7.933348745746742,adult words / hour
seedlings,SEEDLingS,seedlings,12,8,LENA,3559.1875,8.17728756746049,adult words / hour
seedlings,SEEDLingS,seedlings,12,9,LENA,1207.4375,7.096255624352772,adult words / hour
seedlings,SEEDLingS,seedlings,12,10,LENA,1383.9375,7.232687976198381,adult words / hour
seedlings,SEEDLingS,seedlings,12,11,LENA,1537.0625,7.337628406342302,adult words / hour
seedlings,SEEDLingS,seedlings,12,12,LENA,1726.1875,7.453670498419981,adult words / hour
seedlings,SEEDLingS,seedlings,12,13,LENA,2263.4662583594154,7.724652659921262,adult words / hour
seedlings,SEEDLingS,seedlings,12,14,LENA,1748.4375,7.4664778109403445,adult words / hour
seedlings,SEEDLingS,seedlings,12,15,LENA,1652.889768165492,7.410280409672127,adult words / hour
seedlings,SEEDLingS,seedlings,12,16,LENA,2785.1894840694094,7.9320711874147785,adult words / hour
seedlings,SEEDLingS,seedlings,12,17,LENA,1214.625,7.102190666159603,adult words / hour
seedlings,SEEDLingS,seedlings,12,54,LENA,1724.3432444466434,7.45260152911319,adult words / hour
seedlings,SEEDLingS,seedlings,13,6,LENA,829.601792296018,6.72094581734695,adult words / hour
seedlings,SEEDLingS,seedlings,13,7,LENA,970.4123401401448,6.877721074099012,adult words / hour
seedlings,SEEDLingS,seedlings,13,8,LENA,1306.0980653462616,7.174799395337651,adult words / hour
seedlings,SEEDLingS,seedlings,13,9,LENA,665.8867255142121,6.5011195742643455,adult words / hour
seedlings,SEEDLingS,seedlings,13,10,LENA,1075.445889768003,6.980490635743367,adult words / hour
seedlings,SEEDLingS,seedlings,13,11,LENA,1570.3463641887786,7.359051488143614,adult words / hour
seedlings,SEEDLingS,seedlings,13,12,LENA,2068.4229873789977,7.634541754064545,adult words / hour
seedlings,SEEDLingS,seedlings,13,13,LENA,812.6901814979698,6.700349956349855,adult words / hour
seedlings,SEEDLingS,seedlings,13,14,LENA,1851.1279568910404,7.523550438704513,adult words / hour
seedlings,SEEDLingS,seedlings,13,15,LENA,1347.988248818495,7.206368573940557,adult words / hour
seedlings,SEEDLingS,seedlings,13,16,LENA,659.353699452587,6.491260111994905,adult words / hour
seedlings,SEEDLingS,seedlings,13,17,LENA,399.75,5.9908393517140635,adult words / hour
seedlings,SEEDLingS,seedlings,13,54,LENA,379.5831908998595,5.939073784669613,adult words / hour
seedlings,SEEDLingS,seedlings,14,6,LENA,1013.625,6.9212882932647215,adult words / hour
seedlings,SEEDLingS,seedlings,14,7,LENA,962.6875,6.869728852384676,adult words / hour
seedlings,SEEDLingS,seedlings,14,8,LENA,920.3125,6.824713286280006,adult words / hour
seedlings,SEEDLingS,seedlings,14,9,LENA,676.625,6.517117205117142,adult words / hour
seedlings,SEEDLingS,seedlings,14,10,LENA,1342.75,7.202475028785568,adult words / hour
seedlings,SEEDLingS,seedlings,14,11,LENA,1034.1875,6.941371373252063,adult words / hour
seedlings,SEEDLingS,seedlings,14,12,LENA,1032.875,6.940101455021348,adult words / hour
seedlings,SEEDLingS,seedlings,14,13,LENA,1095.1875,6.998680860468638,adult words / hour
seedlings,SEEDLingS,seedlings,14,14,LENA,710.625,6.566144864504801,adult words / hour
seedlings,SEEDLingS,seedlings,14,15,LENA,1533.1875,7.335104180590306,adult words / hour
seedlings,SEEDLingS,seedlings,14,16,LENA,736.1875,6.601484841719003,adult words / hour
seedlings,SEEDLingS,seedlings,14,17,LENA,1062.3125,6.96820341463757,adult words / hour
seedlings,SEEDLingS,seedlings,14,54,LENA,1226.3058379003191,7.111761545337518,adult words / hour
seedlings,SEEDLingS,seedlings,15,6,LENA,1418.625,7.257443371621303,adult words / hour
seedlings,SEEDLingS,seedlings,15,7,LENA,1071.0625,6.976406425421068,adult words / hour
seedlings,SEEDLingS,seedlings,15,8,LENA,1096.5625,6.999935565777534,adult words / hour
seedlings,SEEDLingS,seedlings,15,9,LENA,832.5,6.724433221854599,adult words / hour
seedlings,SEEDLingS,seedlings,15,10,LENA,913.1875,6.816941226432303,adult words / hour
seedlings,SEEDLingS,seedlings,15,11,LENA,1038.625,6.9456530019851455,adult words / hour
seedlings,SEEDLingS,seedlings,15,12,LENA,1037.4375,6.944509009326438,adult words / hour
seedlings,SEEDLingS,seedlings,15,13,LENA,501.9375,6.218475609948681,adult words / hour
seedlings,SEEDLingS,seedlings,15,14,LENA,834.125,6.726383271223771,adult words / hour
seedlings,SEEDLingS,seedlings,15,15,LENA,772.5625,6.649712911648042,adult words / hour
seedlings,SEEDLingS,seedlings,15,16,LENA,1029.125,6.93646420561859,adult words / hour
seedlings,SEEDLingS,seedlings,15,17,LENA,659.4375,6.491387198902311,adult words / hour
seedlings,SEEDLingS,seedlings,16,6,LENA,873.3125,6.772293452840667,adult words / hour
seedlings,SEEDLingS,seedlings,16,7,LENA,1522.25,7.327944782488683,adult words / hour
seedlings,SEEDLingS,seedlings,16,8,LENA,1139.625,7.038454539905067,adult words / hour
seedlings,SEEDLingS,seedlings,16,9,LENA,918.5,6.822741904655181,adult words / hour
seedlings,SEEDLingS,seedlings,16,10,LENA,935.375,6.840947518400522,adult words / hour
seedlings,SEEDLingS,seedlings,16,11,LENA,930.75,6.835990712752826,adult words / hour
seedlings,SEEDLingS,seedlings,16,12,LENA,685.25,6.529783735182895,adult words / hour
seedlings,SEEDLingS,seedlings,16,13,LENA,1475.375,7.296667473749233,adult words / hour
seedlings,SEEDLingS,seedlings,16,14,LENA,679.25,6.520989248306457,adult words / hour
seedlings,SEEDLingS,seedlings,16,15,LENA,990.3125,6.89802054988524,adult words / hour
seedlings,SEEDLingS,seedlings,16,16,LENA,1119.1875,7.020358254596978,adult words / hour
seedlings,SEEDLingS,seedlings,16,17,LENA,1564.75,7.355481345804811,adult words / hour
seedlings,SEEDLingS,seedlings,16,54,LENA,1211.213335280093,7.099377892596231,adult words / hour
seedlings,SEEDLingS,seedlings,17,6,LENA,1088.8125,6.992842931800379,adult words / hour
seedlings,SEEDLingS,seedlings,17,7,LENA,1409.1875,7.250768576146731,adult words / hour
seedlings,SEEDLingS,seedlings,17,8,LENA,1184.3125,7.076917716429834,adult words / hour
seedlings,SEEDLingS,seedlings,17,9,LENA,1075.6875,6.980715271030199,adult words / hour
seedlings,SEEDLingS,seedlings,17,10,LENA,1134.8125,7.034222718030886,adult words / hour
seedlings,SEEDLingS,seedlings,17,11,LENA,518.1875,6.250337145876437,adult words / hour
seedlings,SEEDLingS,seedlings,17,12,LENA,482.25,6.178462651785838,adult words / hour
seedlings,SEEDLingS,seedlings,17,13,LENA,1129.4375,7.029475000158382,adult words / hour
seedlings,SEEDLingS,seedlings,17,14,LENA,1348.875,7.207026190683898,adult words / hour
seedlings,SEEDLingS,seedlings,17,15,LENA,1263.0625,7.141294606478467,adult words / hour
seedlings,SEEDLingS,seedlings,17,16,LENA,1292.3125,7.164188528160989,adult words / hour
seedlings,SEEDLingS,seedlings,17,17,LENA,1158.75,7.055097116880065,adult words / hour
seedlings,SEEDLingS,seedlings,17,54,LENA,2631.153581797497,7.875177653261914,adult words / hour
seedlings,SEEDLingS,seedlings,18,6,LENA,1903.4691267103376,7.551433356468712,adult words / hour
seedlings,SEEDLingS,seedlings,18,7,LENA,2377.0658852856923,7.773622184807653,adult words / hour
seedlings,SEEDLingS,seedlings,18,8,LENA,1991.139915151257,7.596462575402871,adult words / hour
seedlings,SEEDLingS,seedlings,18,9,LENA,1474.273196111542,7.2959203989345784,adult words / hour
seedlings,SEEDLingS,seedlings,18,10,LENA,2771.315250767656,7.927077306261864,adult words / hour
seedlings,SEEDLingS,seedlings,18,11,LENA,1538.1682013061018,7.338347507743884,adult words / hour
